reciprocity_semantic,liking_semantic,social_proof_semantic,authority_semantic,scarcity_semantic,commitment_consistency_semantic
0.9096099138259888,0.48772165179252625,0.5332884788513184,0.678902804851532,0.34344595670700073,0.49139195680618286
0.8169203996658325,0.3255724012851715,0.7926518321037292,0.811183512210846,0.4724578857421875,0.3049938678741455
0.9091514348983765,0.5447896718978882,0.37364405393600464,0.635127067565918,0.4185445308685303,0.7205207943916321
0.4819619655609131,0.4866584539413452,0.6495534181594849,0.5120378732681274,0.35554638504981995,0.23725828528404236
0.9559409618377686,0.963248610496521,0.9109759330749512,0.864149808883667,0.7975513339042664,0.8140743374824524
0.9783585667610168,0.9587864875793457,0.8734521269798279,0.5623660087585449,0.12175732851028442,0.29417333006858826
0.9966544508934021,0.4777659773826599,0.6304433941841125,0.7213281393051147,0.09100959450006485,0.6095884442329407
0.8740032315254211,0.885425865650177,0.832942545413971,0.7403029799461365,0.6705010533332825,0.4415203630924225
0.8252865076065063,0.627165675163269,0.666918933391571,0.6303064227104187,0.263759583234787,0.5783292651176453
0.9603645205497742,0.7591103315353394,0.8521949648857117,0.9639345407485962,0.7306764125823975,0.9726320505142212
0.9860323667526245,0.8130353093147278,0.9170169830322266,0.9642289876937866,0.6502737998962402,0.8960607647895813
0.9105114936828613,0.8831218481063843,0.9433792233467102,0.9423128962516785,0.7600175738334656,0.9172685742378235
0.9537961483001709,0.6280825734138489,0.5745413303375244,0.8869498372077942,0.5898706912994385,0.6500585675239563
0.9715909361839294,0.6588156223297119,0.791883111000061,0.9378297924995422,0.8404229879379272,0.9026042222976685
0.9329162836074829,0.9147156476974487,0.9688853025436401,0.9072741270065308,0.5911820530891418,0.9916332364082336
0.8391623497009277,0.41079768538475037,0.684120774269104,0.7498841285705566,0.37203970551490784,0.6242453455924988
0.5152221918106079,0.7512807250022888,0.11796018481254578,0.11919013410806656,0.12066343426704407,0.05778657644987106
0.9664490222930908,0.9164182543754578,0.8704457879066467,0.9401050806045532,0.586142897605896,0.9354553818702698
0.8091636896133423,0.8365423083305359,0.9950575828552246,0.7016516923904419,0.11434649676084518,0.45187848806381226
0.6615996956825256,0.6217791438102722,0.859247088432312,0.7850545048713684,0.3033601939678192,0.7703248262405396
0.6473710536956787,0.3347984552383423,0.4172663986682892,0.56056147813797,0.27571243047714233,0.12969939410686493
0.5510402321815491,0.39355331659317017,0.37323829531669617,0.3867156207561493,0.43610429763793945,0.019186636433005333
0.9233405590057373,0.45754411816596985,0.5807965993881226,0.6519672274589539,0.26778343319892883,0.8707756400108337
0.7168809175491333,0.27686822414398193,0.41662484407424927,0.6663855910301208,0.18257348239421844,0.25135311484336853
0.7869577407836914,0.7314572930335999,0.9951289296150208,0.7094597220420837,0.21999631822109222,0.3351851999759674
0.9573161602020264,0.7280291318893433,0.850883424282074,0.8128446340560913,0.3860899806022644,0.7288239002227783
0.9377615451812744,0.7042977809906006,0.8690719604492188,0.7675986289978027,0.5086598992347717,0.7738602161407471
0.31085726618766785,0.8926141858100891,0.15001703798770905,0.3018403947353363,0.09363573789596558,0.2406095713376999
0.9103846549987793,0.30419954657554626,0.6302477717399597,0.5001299381256104,0.4586385190486908,0.15177801251411438
0.34891676902770996,0.1729470044374466,0.023655686527490616,0.01205455232411623,0.1811189353466034,0.1416434645652771
0.9475440979003906,0.7366324663162231,0.7356367111206055,0.5169408321380615,0.47066551446914673,0.5789823532104492
0.9345470070838928,0.8397026062011719,0.8733507394790649,0.8955426812171936,0.8113973736763,0.9262726306915283
0.3250887393951416,0.4227479100227356,0.5364389419555664,0.6991865634918213,0.3282509446144104,0.885044276714325
0.9682978987693787,0.7775196433067322,0.88713139295578,0.8528485298156738,0.6113357543945312,0.8299721479415894
0.9113627076148987,0.6819195747375488,0.5991275906562805,0.7066141366958618,0.37898242473602295,0.3677091598510742
0.6790325045585632,0.5625459551811218,0.4123865067958832,0.5607299208641052,0.31642448902130127,0.31585994362831116
0.8989459276199341,0.8719356060028076,0.9977361559867859,0.9743465781211853,0.4191557466983795,0.2736264169216156
0.8545435667037964,0.5234927535057068,0.44709867238998413,0.6212050914764404,0.19894322752952576,0.31376680731773376
0.9734347462654114,0.550413191318512,0.9508125185966492,0.9754906296730042,0.5366010665893555,0.8526564836502075
0.6578022241592407,0.437002569437027,0.4192429482936859,0.3034290671348572,0.213530495762825,0.2719995975494385
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.6534020304679871,0.8866362571716309,0.8852949738502502,0.2536087930202484,0.05769208073616028,0.477719783782959
0.9867309927940369,0.8962952494621277,0.9266268610954285,0.9642654657363892,0.7283976078033447,0.9779878258705139
0.6817502379417419,0.5034969449043274,0.39784669876098633,0.8325262665748596,0.7079983949661255,0.36782190203666687
0.93024742603302,0.7159478664398193,0.6357614994049072,0.9330063462257385,0.5692203640937805,0.14076629281044006
0.9913362264633179,0.9900622367858887,0.9963047504425049,0.9605579376220703,0.6211675405502319,0.9434632062911987
0.9681681394577026,0.8685054779052734,0.8320856094360352,0.8561338186264038,0.5311295390129089,0.8924533724784851
0.6153326034545898,0.2909452021121979,0.4155740439891815,0.6048126816749573,0.2775701582431793,0.46273359656333923
0.6348203420639038,0.8705743551254272,0.2440066933631897,0.12403955310583115,0.06780584156513214,0.019593767821788788
0.8964399099349976,0.9545378088951111,0.8072391748428345,0.7741647958755493,0.628079354763031,0.7953391075134277
0.4229089617729187,0.166864275932312,0.07003329694271088,0.12887735664844513,0.02351371943950653,0.1302851140499115
0.9094324707984924,0.9892381429672241,0.7202578783035278,0.754769504070282,0.5177995562553406,0.7067199945449829
0.9918131232261658,0.9233810901641846,0.9608151912689209,0.9803714156150818,0.8391734957695007,0.9372243881225586
0.9241606593132019,0.6816454529762268,0.6923412680625916,0.7989874482154846,0.49112027883529663,0.7126535177230835
0.04706874489784241,0.053631491959095,0.022193098440766335,0.019390856847167015,0.10078698396682739,0.0011281378101557493
0.8945267200469971,0.7058839797973633,0.9933476448059082,0.6794229745864868,0.06224191561341286,0.27609574794769287
0.991027295589447,0.4641649127006531,0.8277433514595032,0.7667050361633301,0.39240604639053345,0.8722084760665894
0.9449046850204468,0.7620251774787903,0.6872766017913818,0.8172968626022339,0.4585902690887451,0.7134608626365662
0.9800218939781189,0.8953499794006348,0.873284637928009,0.8820500373840332,0.3518286645412445,0.9372360110282898
0.9821147322654724,0.9807000756263733,0.9978729486465454,0.9906189441680908,0.8141718506813049,0.8876041769981384
0.9643589854240417,0.9417886734008789,0.676035463809967,0.565513551235199,0.2676197588443756,0.37521636486053467
0.9612242579460144,0.8504524827003479,0.9282346367835999,0.9492968916893005,0.7168340086936951,0.8664018511772156
0.8171005249023438,0.7883477807044983,0.29801762104034424,0.683623731136322,0.19433335959911346,0.9118456244468689
0.9988335967063904,0.6768839955329895,0.6229154467582703,0.7781273126602173,0.284035861492157,0.6134808659553528
0.9248018264770508,0.6832003593444824,0.46503615379333496,0.7342928051948547,0.5082862973213196,0.5408028960227966
0.9562275409698486,0.6150829195976257,0.8495699763298035,0.9196011424064636,0.42217007279396057,0.9938427805900574
0.8518832325935364,0.7645256519317627,0.4046421945095062,0.7074028849601746,0.21046723425388336,0.9373120069503784
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.6847203373908997,0.6625862717628479,0.5485072731971741,0.5732524991035461,0.22247670590877533,0.30438563227653503
0.9239705204963684,0.8353463411331177,0.9126906394958496,0.9425085186958313,0.6494347453117371,0.8391862511634827
0.926491916179657,0.6688202023506165,0.32217296957969666,0.5354135632514954,0.40021270513534546,0.29916781187057495
0.98771071434021,0.9961104989051819,0.9883278012275696,0.8599106669425964,0.41656526923179626,0.8022269010543823
0.9267563223838806,0.9130780696868896,0.6147284507751465,0.6697382926940918,0.3523237705230713,0.6484919190406799
0.9779365062713623,0.9092667102813721,0.9001539945602417,0.8222679495811462,0.751044750213623,0.08005564659833908
0.957321286201477,0.7520847916603088,0.7868817448616028,0.8155633211135864,0.3966141939163208,0.6930520534515381
0.49060532450675964,0.36958739161491394,0.33154118061065674,0.5041572451591492,0.43898990750312805,0.11851238459348679
0.37270331382751465,0.3083838224411011,0.1472318172454834,0.23292070627212524,0.13659773766994476,0.03337310999631882
0.9519646763801575,0.909598708152771,0.8455974459648132,0.8716343641281128,0.521766722202301,0.9303708076477051
0.8691070675849915,0.6850141286849976,0.6506993174552917,0.6749727725982666,0.3146706521511078,0.7577129602432251
0.4320761561393738,0.28536441922187805,0.22835245728492737,0.462336927652359,0.2566281855106354,0.1736709177494049
0.9581713080406189,0.753369927406311,0.45847684144973755,0.5170761346817017,0.7413820624351501,0.3889056146144867
0.8962389230728149,0.7376496195793152,0.8910269737243652,0.7286844253540039,0.6185523271560669,0.7415308356285095
0.7923482656478882,0.5339086055755615,0.46292978525161743,0.4638139307498932,0.13230419158935547,0.2780078053474426
0.9983965754508972,0.979130208492279,0.9846405982971191,0.9671706557273865,0.7336440682411194,0.9818416237831116
0.7395513653755188,0.5043652057647705,0.43775230646133423,0.5006474852561951,0.45649057626724243,0.08240947127342224
0.9328906536102295,0.698456883430481,0.8995890021324158,0.869408130645752,0.5613193511962891,0.7502307891845703
0.03150201216340065,0.30446144938468933,0.17573337256908417,0.2649686932563782,0.30938583612442017,0.14469031989574432
0.7780717611312866,0.47568464279174805,0.48338496685028076,0.7660372257232666,0.4824616014957428,0.6625968217849731
0.8193713426589966,0.4228205382823944,0.61161869764328,0.7677527070045471,0.41893720626831055,0.43163445591926575
0.9509468078613281,0.7024404406547546,0.7547094225883484,0.7601844668388367,0.4058379828929901,0.7970834970474243
0.38516002893447876,0.26500028371810913,0.04959364980459213,0.044408880174160004,0.356402724981308,0.012060104869306087
0.9407446980476379,0.8600276112556458,0.8894127607345581,0.9214246869087219,0.755338191986084,0.8146737813949585
0.9685993790626526,0.8406162858009338,0.886669397354126,0.9488220810890198,0.6349745392799377,0.7865528464317322
0.9367520213127136,0.9304940104484558,0.7124212980270386,0.7092849016189575,0.6225461959838867,0.5632392764091492
0.9620051383972168,0.8909499645233154,0.8915234208106995,0.9162725806236267,0.746391773223877,0.9295523762702942
0.9456795454025269,0.6150678396224976,0.9114701151847839,0.7822480201721191,0.31167691946029663,0.6017630100250244
0.9916679263114929,0.48665183782577515,0.8818026185035706,0.9037131667137146,0.229022815823555,0.7844358682632446
0.618462324142456,0.6599687933921814,0.6945569515228271,0.8173130750656128,0.8169820308685303,0.2967311441898346
0.9018102884292603,0.8929698467254639,0.8670448064804077,0.8347480893135071,0.48806074261665344,0.8269786238670349
0.5107136964797974,0.4710713326931,0.3123764097690582,0.41254204511642456,0.2818451225757599,0.1359848529100418
0.9562674164772034,0.8260788917541504,0.9398106932640076,0.9729393124580383,0.86761474609375,0.9227743148803711
0.06848713010549545,0.0696566104888916,0.012173742055892944,0.02018190734088421,0.005589933600276709,0.013224076479673386
0.9873430728912354,0.580470085144043,0.5506877899169922,0.5220806002616882,0.32710832357406616,0.5747048258781433
0.9922105073928833,0.8967827558517456,0.9869695901870728,0.9821445941925049,0.7143983244895935,0.9753821492195129
0.9671146273612976,0.323027104139328,0.905057966709137,0.9906903505325317,0.17817775905132294,0.3278675973415375
0.9260278940200806,0.6650838851928711,0.8052208423614502,0.6963440179824829,0.34751421213150024,0.8234726786613464
0.9978277087211609,0.9931206107139587,0.9855898022651672,0.9826504588127136,0.5353213548660278,0.9084872603416443
0.9252996444702148,0.8498715162277222,0.9883744716644287,0.9166585206985474,0.5178648829460144,0.9469434022903442
0.7857779264450073,0.8945016860961914,0.14136841893196106,0.33082079887390137,0.1113489642739296,0.12653286755084991
0.7770967483520508,0.6811673045158386,0.5360105037689209,0.9864985346794128,0.40075862407684326,0.7729755640029907
0.9629783034324646,0.9399109482765198,0.9139600992202759,0.9274066090583801,0.5330146551132202,0.8222824931144714
0.9422667622566223,0.9441187977790833,0.9442467093467712,0.9350215792655945,0.9313098788261414,0.9264513850212097
0.624004602432251,0.27033668756484985,0.45854711532592773,0.44219744205474854,0.08084073662757874,0.021194826811552048
0.5714580416679382,0.5039405226707458,0.4113698899745941,0.35089436173439026,0.3641079366207123,0.1251055896282196
0.9964180588722229,0.9151275157928467,0.8760482668876648,0.8595483899116516,0.46597906947135925,0.9161648154258728
0.8820198774337769,0.6138611435890198,0.5551850199699402,0.785504937171936,0.3740464448928833,0.5077230334281921
0.9302939176559448,0.7693654894828796,0.5944914221763611,0.7872130870819092,0.47960665822029114,0.8487014174461365
0.7450743913650513,0.5925527215003967,0.5935789346694946,0.6618273258209229,0.2734251022338867,0.26343002915382385
0.9610123038291931,0.7285109758377075,0.7992109656333923,0.8013337850570679,0.8060014247894287,0.7621588706970215
0.9930325746536255,0.7467638850212097,0.7629410028457642,0.909137487411499,0.736352264881134,0.7710981965065002
0.9302939176559448,0.7693654894828796,0.5944914221763611,0.7872130870819092,0.47960665822029114,0.8487014174461365
0.9388007521629333,0.549335241317749,0.6632897853851318,0.778811514377594,0.47979462146759033,0.5375012159347534
0.9476959705352783,0.9281284213066101,0.9396581649780273,0.9348201155662537,0.7325981259346008,0.9199973940849304
0.9537961483001709,0.6280825734138489,0.5745413303375244,0.8869498372077942,0.5898706912994385,0.6500585675239563
0.9586547017097473,0.8602764010429382,0.8438857793807983,0.8182805180549622,0.51102614402771,0.8666481971740723
0.9598392248153687,0.8376252055168152,0.6558048725128174,0.7378426194190979,0.6762734055519104,0.861984133720398
0.734003484249115,0.4732325077056885,0.5667683482170105,0.33099961280822754,0.10564102232456207,0.003223896725103259
0.830529510974884,0.5251975655555725,0.4866582155227661,0.6400094628334045,0.20172710716724396,0.4720921814441681
0.7891750335693359,0.7828377485275269,0.7755676507949829,0.8086291551589966,0.5248278379440308,0.7378351092338562
0.8508386015892029,0.5849050283432007,0.8128833174705505,0.8150792717933655,0.48522621393203735,0.6397722959518433
0.9785146713256836,0.8866431713104248,0.8680790066719055,0.8974465727806091,0.4061485528945923,0.9843572974205017
0.9964996576309204,0.9865109324455261,0.9634238481521606,0.9476369023323059,0.8863427042961121,0.44264960289001465
0.9676975607872009,0.9606237411499023,0.9734214544296265,0.8136264681816101,0.2744688391685486,0.48807191848754883
0.9954929351806641,0.9582249522209167,0.7726841568946838,0.45841795206069946,0.1359270066022873,0.5124942660331726
0.982526957988739,0.9533419013023376,0.837003767490387,0.8486257791519165,0.9318115711212158,0.7908159494400024
0.9504132270812988,0.7278198003768921,0.7513825297355652,0.8950285911560059,0.7368157505989075,0.9161128401756287
0.7907662391662598,0.7551029324531555,0.3166011869907379,0.1558690220117569,0.45733126997947693,0.4469107687473297
0.6349978446960449,0.43337777256965637,0.3672499656677246,0.5159699320793152,0.15317662060260773,0.49094370007514954
0.6957570910453796,0.4254266321659088,0.2314453125,0.5774410963058472,0.3741918206214905,0.34871625900268555
0.9704805016517639,0.9223445057868958,0.9565238356590271,0.976966917514801,0.758621096611023,0.9604271650314331
0.7921259999275208,0.6327472925186157,0.7400980591773987,0.6900451183319092,0.38452303409576416,0.3058149814605713
0.9189559817314148,0.8934744000434875,0.7565089464187622,0.8166634440422058,0.35507336258888245,0.6890767216682434
0.9303334951400757,0.9576881527900696,0.7656208872795105,0.24422231316566467,0.5057096481323242,0.05981070548295975
0.8771448731422424,0.7414121031761169,0.9528547525405884,0.8264799118041992,0.4015083611011505,0.6897515654563904
0.9744089245796204,0.8043579459190369,0.8018267154693604,0.8704390525817871,0.8996392488479614,0.4364568293094635
0.8009814023971558,0.7426716685295105,0.8122347593307495,0.7577162981033325,0.407325804233551,0.6094514727592468
0.8498176336288452,0.420428067445755,0.6290775537490845,0.6743664741516113,0.4842297434806824,0.41304945945739746
0.9710143804550171,0.9894862174987793,0.9489894509315491,0.9821127653121948,0.915951132774353,0.9584091901779175
0.9201777577400208,0.48670411109924316,0.7334327101707458,0.9058519005775452,0.48621776700019836,0.7354893088340759
0.9798256754875183,0.897778332233429,0.7653862237930298,0.6502142548561096,0.7242638468742371,0.16008861362934113
0.8688245415687561,0.4739450216293335,0.39560481905937195,0.48689326643943787,0.27359819412231445,0.66709303855896
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.928870677947998,0.9019759893417358,0.8573842644691467,0.8101573586463928,0.6955373287200928,0.8043767213821411
0.9302939176559448,0.7693654894828796,0.5944914221763611,0.7872130870819092,0.47960665822029114,0.8487014174461365
0.9934340715408325,0.7970014810562134,0.7290775775909424,0.7317074537277222,0.531786322593689,0.7827145457267761
0.9488465189933777,0.935743510723114,0.9733460545539856,0.8670505881309509,0.05519365519285202,0.29845255613327026
0.9752799272537231,0.9706676602363586,0.9028357267379761,0.9676827788352966,0.7948421239852905,0.860821545124054
0.9682047963142395,0.9433528780937195,0.8992100358009338,0.9139308929443359,0.15789026021957397,0.24466124176979065
0.9934460520744324,0.843874454498291,0.9472216963768005,0.9753551483154297,0.6700920462608337,0.899891197681427
0.18347249925136566,0.16783735156059265,0.4122525453567505,0.7478496432304382,0.8852904438972473,0.30269554257392883
0.9474868178367615,0.847141444683075,0.8842034935951233,0.8883312344551086,0.8904910087585449,0.24826008081436157
0.572560727596283,0.3519183397293091,0.39858803153038025,0.4332018494606018,0.27798032760620117,0.7183603048324585
0.9953372478485107,0.8524272441864014,0.7624022364616394,0.9283717274665833,0.8984468579292297,0.4914610683917999
0.8023385405540466,0.5443206429481506,0.45790210366249084,0.6822765469551086,0.3610273003578186,0.651827871799469
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.8700624704360962,0.4978145658969879,0.5155113339424133,0.4998592734336853,0.3401321470737457,0.6259186267852783
0.839120626449585,0.36533841490745544,0.4503902196884155,0.2521367073059082,0.09959030896425247,0.04103619605302811
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.9169456362724304,0.8563762903213501,0.733949601650238,0.9091407060623169,0.42756545543670654,0.8485790491104126
0.9329265356063843,0.82074373960495,0.8043612837791443,0.8641402125358582,0.5068471431732178,0.8570383787155151
0.987993061542511,0.9750394821166992,0.9865432977676392,0.9955137372016907,0.9189695119857788,0.9633256793022156
0.9275553226470947,0.9574190378189087,0.8493810892105103,0.7644572854042053,0.6821557283401489,0.43250295519828796
0.9582985639572144,0.5600067377090454,0.5642086267471313,0.6484655737876892,0.47117552161216736,0.8393949270248413
0.8249931335449219,0.5668846368789673,0.44857093691825867,0.5760003328323364,0.4445841908454895,0.6036102175712585
0.8736210465431213,0.9541378021240234,0.6541779041290283,0.6790621876716614,0.3936246335506439,0.5849086046218872
0.9878973960876465,0.7895780801773071,0.8592261075973511,0.968355655670166,0.8570193648338318,0.8721948266029358
0.8761479258537292,0.551528811454773,0.8203871250152588,0.7708612084388733,0.2745329439640045,0.6172710061073303
0.9167306423187256,0.6736268997192383,0.7101353406906128,0.7953003644943237,0.48086947202682495,0.6824483275413513
0.9947595596313477,0.8708980679512024,0.9903283715248108,0.9851846694946289,0.9844929575920105,0.9948192238807678
0.876585841178894,0.8051245808601379,0.6416161060333252,0.7194616794586182,0.25297337770462036,0.3957372009754181
0.943303108215332,0.6835329532623291,0.09643515199422836,0.009602310135960579,0.00404692767187953,0.0001120299129979685
0.9716743230819702,0.7841595411300659,0.5478734374046326,0.6822843551635742,0.3224862217903137,0.5976044535636902
0.9317391514778137,0.361696720123291,0.32336103916168213,0.3890722990036011,0.2285369634628296,0.6120746731758118
0.4152405858039856,0.06474125385284424,0.13647864758968353,0.029926566407084465,0.011209257878363132,0.008689687587320805
0.9964696764945984,0.9927505254745483,0.985088050365448,0.9780807495117188,0.9311032295227051,0.9938989281654358
0.9674493074417114,0.8044397234916687,0.8894446492195129,0.9416570067405701,0.3438131809234619,0.9583058953285217
0.9918843507766724,0.7582535743713379,0.9341340661048889,0.8714763522148132,0.5005881786346436,0.4853362441062927
0.9808363318443298,0.8963862061500549,0.8949747681617737,0.9012161493301392,0.92311692237854,0.9538534283638
0.7678816318511963,0.3251022398471832,0.1824423223733902,0.10753346234560013,0.14571739733219147,0.30514124035835266
0.9771851301193237,0.6397014260292053,0.8198248147964478,0.836047351360321,0.7308286428451538,0.8837929964065552
0.7805280685424805,0.8942424058914185,0.4459034502506256,0.5028696060180664,0.61244136095047,0.40862053632736206
0.9963877201080322,0.8573360443115234,0.8753687739372253,0.9300611615180969,0.5714055895805359,0.8756235241889954
0.98703533411026,0.8205455541610718,0.8606955409049988,0.8603099584579468,0.4063786268234253,0.9456455707550049
0.9979912042617798,0.9904465079307556,0.9067627787590027,0.9638069868087769,0.7589181065559387,0.9808778762817383
0.8944058418273926,0.6895676255226135,0.8488321304321289,0.9478403925895691,0.643879234790802,0.8978825211524963
0.9797073602676392,0.9638349413871765,0.9915350675582886,0.9367043375968933,0.571012556552887,0.7574225068092346
0.742085874080658,0.594757080078125,0.560521125793457,0.6215749382972717,0.241784006357193,0.42897847294807434
0.9776046872138977,0.6847501397132874,0.9406589269638062,0.867506206035614,0.5062466859817505,0.8487635850906372
0.9599102735519409,0.8632074594497681,0.8591397404670715,0.7627850770950317,0.3144667148590088,0.5447783470153809
0.968364953994751,0.7497435808181763,0.9114218354225159,0.8716589212417603,0.7972608208656311,0.9569573402404785
0.7783409953117371,0.8830198645591736,0.5022570490837097,0.543329656124115,0.4024757444858551,0.5620585083961487
0.9266409873962402,0.7426364421844482,0.8381404876708984,0.7846052050590515,0.5576492547988892,0.982305109500885
0.8023385405540466,0.5443206429481506,0.45790210366249084,0.6822765469551086,0.3610273003578186,0.651827871799469
0.9342463612556458,0.9061449766159058,0.8052964806556702,0.7780382633209229,0.6153209209442139,0.21006472408771515
0.27878785133361816,0.2680966556072235,0.1509322226047516,0.09631671011447906,0.3180519640445709,0.029197731986641884
0.8308759331703186,0.7106394171714783,0.6341931819915771,0.7352632284164429,0.24583399295806885,0.9146934747695923
0.9741805791854858,0.41915908455848694,0.9391592144966125,0.9895014762878418,0.22891247272491455,0.3768337070941925
0.6627024412155151,0.37098464369773865,0.1930394470691681,0.31711825728416443,0.17748084664344788,0.21201783418655396
0.4322614073753357,0.3644960820674896,0.20392364263534546,0.2248753011226654,0.1813192218542099,0.31445497274398804
0.020013201981782913,0.0068420046009123325,0.011897006072103977,0.006631806958466768,0.16908788681030273,0.0012007151963189244
0.8597618341445923,0.8953027129173279,0.8973537683486938,0.7713508605957031,0.3333473205566406,0.4645443856716156
0.8039799928665161,0.43415558338165283,0.7005245685577393,0.7535812258720398,0.42010992765426636,0.7287665009498596
0.8994141817092896,0.8477017283439636,0.38793399930000305,0.73665851354599,0.3322031497955322,0.9404572248458862
0.7574204206466675,0.4806423783302307,0.5488681197166443,0.5705785751342773,0.4839298129081726,0.025579987093806267
0.7080338597297668,0.6081188321113586,0.47709304094314575,0.49039018154144287,0.15988068282604218,0.4652765989303589
0.9900059103965759,0.8071362376213074,0.8568646311759949,0.8864033818244934,0.4073232114315033,0.6920050978660583
0.9302939176559448,0.7693654894828796,0.5944914221763611,0.7872130870819092,0.47960665822029114,0.8487014174461365
0.9854909777641296,0.7500534057617188,0.8241406083106995,0.9371513724327087,0.5130193829536438,0.806528627872467
0.9018189311027527,0.7370928525924683,0.8205370903015137,0.8100409507751465,0.44631823897361755,0.6489719748497009
0.9927599430084229,0.8719118237495422,0.9279481768608093,0.8583861589431763,0.957210898399353,0.929116427898407
0.9129040837287903,0.7746858596801758,0.7331236600875854,0.8226985931396484,0.454613596200943,0.9675126075744629
0.9947316646575928,0.9172948002815247,0.9545322060585022,0.963646650314331,0.5689104199409485,0.9378179311752319
0.9282848238945007,0.8041267395019531,0.6266281008720398,0.7382535338401794,0.3455115258693695,0.9183130860328674
0.9788399934768677,0.8969500660896301,0.9125468134880066,0.9438971281051636,0.6894124746322632,0.9324978590011597
0.4898531138896942,0.26105690002441406,0.4127025008201599,0.5803375840187073,0.14965833723545074,0.1284855157136917
0.9788868427276611,0.7026653289794922,0.8701801300048828,0.9208561182022095,0.5383778214454651,0.9375860095024109
0.9525848627090454,0.7746407389640808,0.7181077003479004,0.8032557964324951,0.6680138111114502,0.774296760559082
0.7954422831535339,0.5525500774383545,0.4294697344303131,0.398575097322464,0.24607136845588684,0.14377941191196442
0.8550386428833008,0.6778708100318909,0.6859958171844482,0.7324608564376831,0.6430779695510864,0.35415875911712646
0.25336530804634094,0.2543301284313202,0.35131892561912537,0.7613017559051514,0.8763468861579895,0.3130357265472412
0.7763839364051819,0.5905871987342834,0.6264272332191467,0.43063926696777344,0.6340515613555908,0.1744115948677063
0.8839040398597717,0.8959352374076843,0.8274626135826111,0.8059473037719727,0.2399625927209854,0.47908157110214233
0.989521861076355,0.8477140665054321,0.9369266629219055,0.9819610118865967,0.7732444405555725,0.990385890007019
0.9565354585647583,0.5324592590332031,0.5821966528892517,0.9103268980979919,0.27681994438171387,0.2736688554286957
0.9933211803436279,0.7694157361984253,0.8252394199371338,0.9820149540901184,0.5328262448310852,0.8662513494491577
0.9651541709899902,0.9387062788009644,0.9558755159378052,0.9766029119491577,0.33290281891822815,0.6826342344284058
0.9845067262649536,0.7153621315956116,0.9175485372543335,0.9139028191566467,0.7706636190414429,0.9251420497894287
0.9798887968063354,0.881292998790741,0.9234553575515747,0.9132025241851807,0.5820481777191162,0.884735643863678
0.98042231798172,0.832691490650177,0.9775441288948059,0.9107625484466553,0.5774217844009399,0.9477278590202332
0.9935197830200195,0.9644470810890198,0.9813902974128723,0.9822479486465454,0.8342986106872559,0.9607250690460205
0.9932587742805481,0.9682616591453552,0.912138819694519,0.9593294858932495,0.8283542394638062,0.9261786937713623
0.9445585608482361,0.570705235004425,0.7500638961791992,0.8199040293693542,0.27203258872032166,0.8296040892601013
0.876570463180542,0.675306499004364,0.49557358026504517,0.5747315883636475,0.009739914909005165,0.15543122589588165
0.9314786195755005,0.9343151450157166,0.5653038620948792,0.6963849663734436,0.21947164833545685,0.40880510210990906
0.9950120449066162,0.753113329410553,0.905559241771698,0.9425370097160339,0.6662404537200928,0.8147287368774414
0.95271235704422,0.9623301029205322,0.9335188269615173,0.5785653591156006,0.18024946749210358,0.4830194115638733
0.9756151437759399,0.8845991492271423,0.9674419164657593,0.959067702293396,0.7484815716743469,0.967461884021759
0.8314787745475769,0.7818523645401001,0.21228641271591187,0.581809401512146,0.16852886974811554,0.921960711479187
0.9944342970848083,0.821346640586853,0.9681029915809631,0.9803640246391296,0.634539008140564,0.9313673377037048
0.9347103238105774,0.9125868082046509,0.8420013189315796,0.9438621401786804,0.5961380004882812,0.9244741797447205
0.9672220945358276,0.9292649626731873,0.9498857259750366,0.9185877442359924,0.5278488993644714,0.8246882557868958
0.8831035494804382,0.8079809546470642,0.3110068142414093,0.6720487475395203,0.18623311817646027,0.9469667077064514
0.8922494649887085,0.773514986038208,0.6436029076576233,0.5439910292625427,0.49775630235671997,0.4800548553466797
0.9785703420639038,0.662819504737854,0.912629246711731,0.7458611130714417,0.32358330488204956,0.938023567199707
0.8745512962341309,0.6233161091804504,0.5832938551902771,0.7365201711654663,0.4586268961429596,0.791868269443512
0.5191243290901184,0.3872252404689789,0.24546055495738983,0.4017745852470398,0.1984926164150238,0.35939785838127136
0.99457848072052,0.9679057002067566,0.9662772417068481,0.9847056865692139,0.8433023691177368,0.7157403826713562
0.9828550219535828,0.9466452598571777,0.8877117037773132,0.9899319410324097,0.01570216938853264,0.7060138583183289
0.965449869632721,0.9283227920532227,0.9061477184295654,0.7411854863166809,0.22201338410377502,0.039926398545503616
